img_path,clas,split,resized
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0071-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0071-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0073-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0073-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0075-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0075-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0077-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0077-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0079-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0079-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0081-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0081-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0083-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0083-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0084-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0084-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0085-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0085-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0086-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0086-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0087-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0087-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0089-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0089-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0091-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0091-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0093-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0093-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0095-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0095-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0097-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0097-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0099-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0099-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0101-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0101-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0102-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0102-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0103-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0103-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0105-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0105-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0107-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0107-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0109-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0109-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0110-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0110-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\IM-0111-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_IM-0111-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0007-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0007-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0012-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0012-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0013-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0013-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0019-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0019-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0023-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0023-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0027-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0027-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0028-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0028-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0029-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0029-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0030-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0030-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0033-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0033-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0035-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0035-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0041-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0041-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0045-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0045-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0051-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0051-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0052-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0052-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0058-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0058-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0059-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0059-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0060-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0060-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0066-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0066-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0072-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0072-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0073-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0073-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0079-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0079-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0081-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0081-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0086-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0086-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0092-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0092-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0095-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0095-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0096-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0096-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0098-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0098-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0102-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0102-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0105-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0105-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0107-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0107-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0110-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0110-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0111-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0111-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0112-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0112-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0117-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0117-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0120-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0120-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0123-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0123-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0129-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0129-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0130-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0130-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0131-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0131-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0132-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0132-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0135-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0135-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0139-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0139-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0141-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0141-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0145-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0145-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0146-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0146-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0150-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0150-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0171-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0171-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0173-0001-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0173-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0173-0001-0002.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0173-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0195-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0195-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0196-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0196-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0198-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0198-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0199-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0199-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0201-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0201-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0206-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0206-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0207-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0207-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0210-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0210-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0213-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0213-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0217-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0217-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0219-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0219-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0221-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0221-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0222-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0222-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0229-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0229-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0232-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0232-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0233-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0233-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0237-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0237-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0238-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0238-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0241-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0241-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0246-0001-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0246-0001-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0246-0001-0002.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0246-0001-0002.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0246-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0246-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0249-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0249-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0251-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0251-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0252-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0252-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0256-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0256-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0259-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0259-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0267-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0267-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0271-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0271-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0272-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0272-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0273-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0273-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0274-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0274-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0275-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0275-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0276-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0276-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0277-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0277-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0278-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0278-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0279-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0279-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0280-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0280-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0281-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0281-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0282-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0282-0001.jpeg
F:\New folder (2)\chest_xray\chest_xray_2\test\NORMAL\NORMAL2-IM-0283-0001.jpeg,NORMAL,test,C:/Users/DELL/OneDrive/Documents/GitHub/xray/data/resized/test_NORMAL_NORMAL2-IM-0283-0001.jpeg
